round,loss,accuracy,f1,fit_wall_s,comm_bytes_down,comm_bytes_up,memory_usage_mb,noise_multiplier
411,0.3936747908592224,0.9185612487275195,0.9191121066733714,0.3271350744823896,218159.99999999997,218159.99999999997,1531.6114614858202,0.0
412,0.40113136172294617,0.9189005768578216,0.9190693243912956,0.3263704271518886,218159.99999999997,218159.99999999997,1531.6114614858202,0.0
413,0.40460431575775146,0.9195792331184255,0.9199144682078151,0.32952909205631803,218160.0,218160.0,1531.6114614858202,0.0
414,0.4097769260406494,0.9182219205972175,0.9183552147360636,0.32544989879035324,218159.99999999997,218159.99999999997,1531.61146148582,0.0
415,0.4012635052204132,0.9178825924669155,0.9182451942813789,0.3282003970543111,218160.0,218160.0,1531.6114614858202,0.0
416,0.4101986587047577,0.9199185612487275,0.9201882767930419,0.32449364847016154,218160.0,218160.0,1531.61146148582,0.0
417,0.40107202529907227,0.9178825924669155,0.9184281764758137,0.32886118948524484,218160.0,218160.0,1531.6114614858202,0.0
418,0.40466463565826416,0.9189005768578216,0.9192014880347706,0.3264579731439999,218159.99999999994,218159.99999999994,1531.6114614858204,0.0
419,0.40290701389312744,0.9195792331184255,0.9198745613093845,0.3270761061609764,218160.0,218160.0,1531.61146148582,0.0
420,0.40081968903541565,0.9189005768578216,0.9193313549204104,0.3306323999095145,218160.0,218160.0,1531.6114614858202,0.0
421,0.39813733100891113,0.9192399049881235,0.9196671347360144,0.33174615534137974,218159.99999999997,218159.99999999997,1531.61146148582,0.0
422,0.4145023226737976,0.9195792331184255,0.919730673283238,0.32212113597966385,218159.99999999997,218159.99999999997,1531.6211952317399,0.0
423,0.4006153345108032,0.9182219205972175,0.9186077637620033,0.3307174164984249,218160.0,218160.0,1531.6214927698245,0.0
424,0.41541588306427,0.9199185612487275,0.9202100919455922,0.32327366433024274,218160.0,218160.0,1531.6214927698245,0.0
425,0.4092932343482971,0.9205972175093315,0.921140909137919,0.3274114833368441,218159.99999999997,218159.99999999997,1531.6214927698247,0.0
426,0.4013989269733429,0.9195792331184255,0.9199921684813184,0.3280371218044169,218159.99999999997,218159.99999999997,1531.6214927698245,0.0
427,0.4016354978084564,0.9185612487275195,0.9190010541674076,0.32374958261052983,218159.99999999997,218159.99999999997,1531.6214927698245,0.0
428,0.40345126390457153,0.9175432643366135,0.918295147479521,0.32408125181322645,218160.0,218160.0,1531.6214927698245,0.0
429,0.39899563789367676,0.9175432643366135,0.9180949153830057,0.3331350034287237,218159.99999999997,218159.99999999997,1531.6214927698247,0.0
430,0.426019549369812,0.9165252799457075,0.9166924536793012,0.3277077918408096,218159.99999999997,218159.99999999997,1531.6214927698245,0.0
431,0.3933106064796448,0.9161859518154055,0.9169703349151974,0.3260805878273421,218159.99999999997,218159.99999999997,1531.6214927698245,0.0
432,0.4050489664077759,0.9168646080760094,0.9169832758396438,0.32423607439159435,218160.0,218160.0,1531.6214927698245,0.0
