round,loss,accuracy,f1,fit_wall_s,comm_bytes_down,comm_bytes_up,memory_usage_mb,noise_multiplier
295,0.27660977840423584,0.9008032441706308,0.6432216654754271,1.4629065972829718,211536.0,211536.0,1456.724020482374,0.0
296,0.28446006774902344,0.8946424393667628,0.6334854285963888,1.4434305641900693,211536.0,211536.0,1456.724020482374,0.0
297,0.2949223518371582,0.8934726663027373,0.6351163441167023,1.4916349716601924,211536.0,211536.0,1456.724020482374,0.0
298,0.2897404432296753,0.8933166965608672,0.6301956892100119,1.457238195281266,211535.99999999997,211535.99999999997,1456.724020482374,0.0
299,0.29815495014190674,0.8913670747874912,0.6298661899044571,1.4671766483882274,211536.0,211536.0,1456.7240204823743,0.0
300,0.2870825529098511,0.8961241519145285,0.6276284798361116,1.45952648907607,211536.0,211536.0,1456.724020482374,0.0
301,0.29206961393356323,0.8944084847539577,0.6287003282855212,1.4793972796265857,211535.99999999997,211535.99999999997,1456.7240204823738,0.0
302,0.2726728022098541,0.9018950323637215,0.6400119408357212,1.4496688738597796,211536.0,211536.0,1456.724020482374,0.0
303,0.2763688862323761,0.8991655618809951,0.6341952921865602,1.4327168703135007,211536.0,211536.0,1456.7240204823738,0.0
304,0.2809067368507385,0.896981985494814,0.6332484748619998,1.4693524901365977,211536.0,211536.0,1456.724020482374,0.0
305,0.28834104537963867,0.8959681821726585,0.6286450374458232,1.4351946573801522,211536.0,211536.0,1456.7240204823743,0.0
306,0.2748192548751831,0.8993995164938002,0.6375046404759811,1.4584337214359233,211536.0,211536.0,1456.7240204823743,0.0
307,0.27543875575065613,0.8998674257194105,0.6362469422720982,1.4866463115659339,211536.0,211536.0,1456.724020482374,0.0
308,0.2780665159225464,0.8992435467519301,0.6380263020497641,1.4315063049986254,211536.0,211536.0,1456.7240204823738,0.0
309,0.27863410115242004,0.8993215316228652,0.63589487611575,1.4401119395688402,211536.0,211536.0,1456.7240204823743,0.0
310,0.3015042245388031,0.8913670747874912,0.6275856895867479,1.4438407077299902,211535.99999999997,211535.99999999997,1456.724020482374,0.0
311,0.2796708941459656,0.8982297434297746,0.6341581231744697,1.4472208437867924,211535.99999999997,211535.99999999997,1456.7240204823738,0.0
312,0.2913362383842468,0.8931607268189972,0.6291153856546909,1.4664223088831003,211536.00000000003,211536.00000000003,1456.724020482374,0.0
313,0.27994927763938904,0.8991655618809951,0.6358020128944858,1.4696908433172189,211536.0,211536.0,1456.724020482374,0.0
314,0.28588950634002686,0.8959681821726585,0.631432707547733,1.469779994600817,211536.0,211536.0,1456.724020482374,0.0
315,0.2840610146522522,0.895032363721438,0.6334298269336482,1.4604966831530821,211535.99999999997,211535.99999999997,1456.7240204823743,0.0
316,0.2780548632144928,0.8995554862356703,0.6388557333634772,1.464082926716304,211536.00000000003,211536.00000000003,1456.7240204823743,0.0
317,0.2765286862850189,0.8998674257194105,0.6355301220360954,1.4270881233442556,211535.99999999997,211535.99999999997,1456.724020482374,0.0
318,0.28395769000053406,0.8975278795913593,0.631521630897422,1.4338691091178604,211536.0,211536.0,1456.724020482374,0.0
319,0.2784910798072815,0.8986976526553848,0.6340166437981625,1.442727047629855,211536.0,211536.0,1456.7240204823743,0.0
320,0.27918902039527893,0.8991655618809951,0.6384148688919402,1.4591512501918473,211536.0,211536.0,1456.724020482374,0.0
321,0.27939578890800476,0.8978398190750995,0.6334673538374228,1.4455652217088855,211536.0,211536.0,1456.724020482374,0.0
322,0.3029516041278839,0.8894174530141152,0.6319184237406614,1.4528392258885685,211535.99999999997,211535.99999999997,1456.7240204823743,0.0
323,0.28135040402412415,0.8962801216563987,0.6335787058799041,1.433813866555012,211536.0,211536.0,1456.724020482374,0.0
324,0.27478668093681335,0.9011931685253061,0.6443469358609653,1.4543622925870598,211536.0,211536.0,1456.7240204823743,0.0
325,0.2767091989517212,0.8996334711066053,0.6391334365977644,1.4592030739155746,211536.0,211536.0,1456.7240204823738,0.0
