round,loss,accuracy,f1,dp_epsilon,dp_epsilon_mean,dp_epsilon_max,fit_wall_s,comm_bytes_down,comm_bytes_up,dp_clip_norm,dp_noise_multiplier,dp_target_epsilon,memory_usage_mb,prox_mu
400,5.207530498504639,0.8175951086956522,0.8146799859835281,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5193924958026189,109080.0,109080.0,1.0,8.6,10.0,1539.2341056217695,0.01
401,4.64512300491333,0.8349184782608695,0.8308509704727006,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5207568681733004,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2438393676891,0.01
402,4.979921340942383,0.8155570652173914,0.8108524095282077,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5281456656048684,109080.0,109080.0,1.0,8.6,10.0,1539.2438393676891,0.01
403,4.880315780639648,0.8243885869565217,0.8195656540612201,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5052346305048115,109080.0,109080.0,1.0,8.6,10.0,1539.243839367689,0.01
404,5.146728992462158,0.8220108695652174,0.8168120228824455,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5212938347111848,109080.0,109080.0,1.0,8.6,10.0,1539.243839367689,0.01
405,4.7139692306518555,0.8277853260869565,0.8240159934985143,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5139943739729685,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.243839367689,0.01
406,4.907369613647461,0.8284646739130435,0.8249937481429734,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.516876863998739,109080.0,109080.0,1.0,8.6,10.0,1539.2438393676891,0.01
407,5.078906536102295,0.814538043478261,0.8118780943390934,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5135701840279281,109079.99999999997,109079.99999999997,1.0,8.6,10.0,1539.2438393676891,0.01
408,5.149359703063965,0.8084239130434783,0.8057432777199304,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5235664158637946,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2438393676891,0.01
409,5.188326358795166,0.8206521739130435,0.8172939768534514,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.521786962486844,109080.0,109080.0,1.0,8.6,10.0,1539.2438393676891,0.01
410,5.279294490814209,0.8135190217391305,0.8086738755963944,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.524683214699742,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.1077528861197,0.01
411,4.646552562713623,0.8158967391304349,0.8139320398186646,0.21966533409873665,0.2908258377473472,0.6546898711826452,0.5143559158691513,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.1924449767073,0.01
412,4.91165828704834,0.828125,0.8246117781089273,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5187615506083454,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2202860403634,0.01
413,4.83611536026001,0.8165760869565217,0.8122956323504799,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5149355550520568,109080.0,109080.0,1.0,8.6,10.0,1539.2202860403631,0.01
414,5.335275650024414,0.7972146739130435,0.7900301021263557,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5202582971445237,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2202860403634,0.01
415,5.248312950134277,0.8009510869565217,0.795885539165872,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5187155187000257,109080.0,109080.0,1.0,8.6,10.0,1539.2202860403634,0.01
416,5.2617058753967285,0.8050271739130435,0.8004178098362739,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5212118926907,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2202860403634,0.01
417,5.831530570983887,0.775475543478261,0.7716794919471764,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5279988414639357,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2655118292641,0.01
418,6.292810440063477,0.7778532608695651,0.7734489106475214,0.21966533409873665,0.2908258377473472,0.6546898711826452,0.5266839833007932,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2800274372619,0.01
419,5.4851908683776855,0.7887228260869565,0.7865151818846856,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5149965846305055,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.280027437262,0.01
420,5.333944320678711,0.7975543478260869,0.7946397933807394,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5202409248876104,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2800274372619,0.01
421,5.073172092437744,0.8111413043478262,0.8089993186789035,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5110421060088928,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.280027437262,0.01
422,5.294360160827637,0.8012907608695651,0.7994234159819943,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5071392001926704,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.280027437262,0.01
423,5.182069301605225,0.8158967391304349,0.813168840315979,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5214478084584444,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2800274372619,0.01
424,4.955026149749756,0.8128396739130435,0.8110464429789848,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5099841188294844,109080.0,109080.0,1.0,8.6,10.0,1539.2800274372619,0.01
425,4.80019474029541,0.8192934782608695,0.8170368473324934,0.21966533409873662,0.29082583774734716,0.6546898711826452,0.5098008526746545,109080.0,109080.0,1.0,8.6,10.0,1539.2800274372619,0.01
426,5.111151695251465,0.8189538043478262,0.8171342895495458,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5089455520302478,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.278190139588,0.01
427,5.289560317993164,0.8016304347826086,0.7987895702792477,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5211542865851239,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2792846546859,0.01
428,5.010443210601807,0.8084239130434783,0.8067776753978871,0.21966533409873665,0.2908258377473472,0.6546898711826452,0.5176879575514559,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.279454676449,0.01
429,5.542287826538086,0.8053668478260869,0.802100361107853,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5148851643838355,109080.0,109080.0,1.0,8.6,10.0,1539.2794546764487,0.01
430,5.120888710021973,0.8196331521739131,0.8175815976156009,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5210859149013432,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2794546764485,0.01
431,5.166378974914551,0.8199728260869565,0.8182670683962572,0.21966533409873662,0.29082583774734716,0.6546898711826452,0.5198642277808391,109080.0,109080.0,1.0,8.6,10.0,1539.2794546764485,0.01
432,5.154660224914551,0.8220108695652174,0.8193288207182099,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5218200618087013,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2794546764485,0.01
433,5.2356953620910645,0.8206521739130435,0.8184202916818667,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5184881572689662,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2794546764487,0.01
434,5.371440410614014,0.8128396739130435,0.8098531641646705,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5106835052030521,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2794546764487,0.01
435,5.588390827178955,0.8186141304347826,0.8150353883334233,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5191562069059067,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2794546764487,0.01
436,5.551962375640869,0.8050271739130435,0.8021150579365766,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.512883284827441,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.279454676449,0.01
437,5.646936416625977,0.8138586956521738,0.8116361393339009,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5199534665708054,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2794546764487,0.01
438,5.6745452880859375,0.8179347826086957,0.8156729915433122,0.21966533409873665,0.2908258377473472,0.6546898711826452,0.5169788880822968,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2794546764487,0.01
439,5.9880194664001465,0.8057065217391305,0.8026571138500993,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5294417364034353,109080.0,109080.0,1.0,8.6,10.0,1539.2794546764485,0.01
440,6.10441780090332,0.7846467391304349,0.78011279913009,0.21966533409873665,0.2908258377473472,0.6546898711826452,0.5267002113625586,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2830463861872,0.01
441,5.973581790924072,0.7961956521739131,0.7908868821758107,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5132722837426847,109080.0,109080.0,1.0,8.6,10.0,1539.2830463861874,0.01
442,5.817178249359131,0.798913043478261,0.7953905244093838,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.513759146188107,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2830463861874,0.01
443,5.880663871765137,0.8125,0.8108223573128209,0.21966533409873668,0.29082583774734716,0.6546898711826452,0.5124964227614128,109080.0,109080.0,1.0,8.6,10.0,1539.2830463861874,0.01
444,5.788248062133789,0.7999320652173914,0.7985622333210385,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5250428422750406,109079.99999999999,109079.99999999999,1.0,8.6,10.0,1539.2830463861876,0.01
445,5.924635887145996,0.8094429347826086,0.8067592462494102,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5229749214532455,109080.0,109080.0,1.0,8.6,10.0,1539.2866380959263,0.01
446,5.863160133361816,0.8023097826086957,0.7991641884787833,0.21966533409873665,0.29082583774734716,0.6546898711826452,0.5213151874428086,109080.0,109080.0,1.0,8.6,10.0,1539.2866380959263,0.01
