round,loss,accuracy,f1,dp_epsilon,dp_epsilon_mean,dp_epsilon_max,fit_wall_s,comm_bytes_down,comm_bytes_up,dp_clip_norm,dp_noise_multiplier,dp_target_epsilon,memory_usage_mb,prox_mu
38,3.4833309650421143,0.635078125,0.320060962228748,0.36328515792795035,0.685617017333071,2.6348425797850448,2.604187040600645,105768.0,105768.0,1.0,8.6,10.0,1487.8959821559135,0.01
39,3.226273536682129,0.68984375,0.34526319031451136,0.3632851579279504,0.685617017333071,2.6348425797850448,2.6160109211959326,105768.0,105768.0,1.0,8.6,10.0,1487.8959821559135,0.01
40,3.22261118888855,0.674140625,0.35360203097858667,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6318986040765644,105768.0,105768.0,1.0,8.6,10.0,1487.911400601749,0.01
41,3.605893135070801,0.6878125,0.3604994936850151,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6390796545245054,105768.0,105768.0,1.0,8.6,10.0,1487.911400601749,0.01
42,2.7923026084899902,0.674140625,0.3457395503918033,0.36328515792795046,0.6856170173330711,2.6348425797850448,2.6093807830032927,105768.0,105768.0,1.0,8.6,10.0,1487.9597702252477,0.01
43,3.0474932193756104,0.6630468749999999,0.33270516662722277,0.3632851579279504,0.685617017333071,2.6348425797850448,2.634128128021672,105768.0,105768.0,1.0,8.6,10.0,1487.9751886710828,0.01
44,2.70818829536438,0.618671875,0.34406416575459436,0.36328515792795046,0.685617017333071,2.6348425797850448,2.6367755377326105,105768.0,105768.0,1.0,8.6,10.0,1488.0023880159588,0.01
45,2.4642274379730225,0.676640625,0.415418110579861,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6289161376677184,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1488.0507576394577,0.01
46,2.8598082065582275,0.6955468749999999,0.34038304687829996,0.3632851579279504,0.685617017333071,2.6348425797850448,2.6144470994427134,105768.0,105768.0,1.0,8.6,10.0,1488.0814787633071,0.01
47,2.8013722896575928,0.6735937500000001,0.341679362142728,0.3632851579279504,0.685617017333071,2.6348425797850448,2.637764124030945,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1488.0814787633071,0.01
48,2.5546352863311768,0.7080468750000001,0.36355774186052103,0.36328515792795035,0.685617017333071,2.6348425797850448,2.666457151277931,105768.00000000003,105768.00000000003,1.0,8.6,10.0,1488.086283127876,0.01
49,2.8786416053771973,0.7302343750000001,0.3769607847799162,0.36328515792795046,0.6856170173330711,2.6348425797850448,2.616144874997378,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1488.5346701774781,0.01
50,3.2738351821899414,0.688203125,0.3596667618647237,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6553920603471584,105768.0,105768.0,1.0,8.6,10.0,1488.534670177478,0.01
51,2.9012575149536133,0.677734375,0.3213367725364494,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.6433209913083013,105768.0,105768.0,1.0,8.6,10.0,1488.5495067376871,0.01
52,3.494083881378174,0.66015625,0.34441167679571105,0.3632851579279504,0.685617017333071,2.6348425797850448,2.6560920106418195,105768.0,105768.0,1.0,8.6,10.0,1488.5495067376871,0.01
53,3.315419912338257,0.67125,0.31876491046168953,0.36328515792795035,0.685617017333071,2.6348425797850448,2.6548416110482274,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1488.5495067376874,0.01
54,3.8678948879241943,0.61125,0.29988349429032835,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.6521778520788795,105768.0,105768.0,1.0,8.6,10.0,1488.5495067376871,0.01
55,3.1297202110290527,0.716796875,0.3793569954338197,0.3632851579279504,0.685617017333071,2.6348425797850448,2.6334235326787496,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1488.5495067376871,0.01
56,2.9182350635528564,0.74328125,0.3936255351332528,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.6589200539998754,105768.0,105768.0,1.0,8.6,10.0,1489.7457514732978,0.01
57,2.789677143096924,0.7178125000000001,0.38607743576416154,0.36328515792795035,0.6856170173330711,2.6348425797850448,2.6521799941736797,105768.0,105768.0,1.0,8.6,10.0,1489.7457514732978,0.01
58,2.6823112964630127,0.746484375,0.3839680111217831,0.3632851579279504,0.6856170173330711,2.6348425797850448,2.623204295961743,105768.0,105768.0,1.0,8.6,10.0,1489.7457514732978,0.01
59,2.25581955909729,0.7416406250000002,0.38193585695312693,0.3632851579279504,0.685617017333071,2.6348425797850448,2.622746559586582,105768.0,105768.0,1.0,8.6,10.0,1489.7611699191332,0.01
