round,loss,accuracy,f1,dp_epsilon,dp_epsilon_mean,dp_epsilon_max,fit_wall_s,comm_bytes_down,comm_bytes_up,dp_clip_norm,dp_noise_multiplier,dp_target_epsilon,memory_usage_mb,prox_mu
123,3.6652441024780273,0.7357812500000002,0.4236440355452281,0.2130955132939796,0.3869625351051767,1.4517195424761136,2.662104536792154,105768.0,105768.0,1.0,8.6,10.0,1486.9394273818923,0.01
124,3.429689407348633,0.750390625,0.41641324406144414,0.21309551329397958,0.3869625351051768,1.4517195424761136,2.665625674325541,105768.0,105768.0,1.0,8.6,10.0,1486.9394273818925,0.01
125,2.887890338897705,0.75671875,0.42405440834480146,0.21309551329397963,0.38696253510517675,1.4517195424761136,2.671882578599027,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1486.9394273818923,0.01
126,3.587271213531494,0.751953125,0.39412037021642143,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.6738335170354994,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1486.9401707331638,0.01
127,3.628422498703003,0.735234375,0.35286686923432975,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.6199985618032358,105767.99999999999,105767.99999999999,1.0,8.6,10.0,1486.9449750977324,0.01
128,3.085967540740967,0.73859375,0.40311787977652264,0.21309551329397958,0.38696253510517664,1.4517195424761136,2.6182703133065246,105768.0,105768.0,1.0,8.6,10.0,1486.9449750977324,0.01
129,6.015011310577393,0.6115625,0.329947504927901,0.2130955132939796,0.3869625351051767,1.4517195424761136,2.660162753637487,105768.0,105768.0,1.0,8.6,10.0,1486.9449750977321,0.01
130,4.7523274421691895,0.70734375,0.38392142252611805,0.21309551329397958,0.3869625351051767,1.4517195424761136,2.628175958426243,105768.0,105768.0,1.0,8.6,10.0,1486.949779462301,0.01
131,5.605701446533203,0.696796875,0.39166016739509135,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.6103065391028286,105768.0,105768.0,1.0,8.6,10.0,1486.9497794623012,0.01
132,5.693196773529053,0.6708593749999999,0.4122568285263055,0.2130955132939796,0.3869625351051767,1.4517195424761136,2.6100920266535,105768.00000000001,105768.00000000001,1.0,8.6,10.0,1486.949779462301,0.01
133,5.887421607971191,0.68078125,0.3810812899440691,0.21309551329397958,0.38696253510517675,1.4517195424761136,2.602841958684829,105768.0,105768.0,1.0,8.6,10.0,1486.949779462301,0.01
134,4.290397644042969,0.732578125,0.403336658513697,0.21309551329397963,0.38696253510517675,1.4517195424761136,2.6017292353473205,105768.0,105768.0,1.0,8.6,10.0,1486.9497794623012,0.01
135,3.794663906097412,0.74625,0.41389284357162504,0.2130955132939796,0.3869625351051767,1.4517195424761136,2.598788002229596,105768.0,105768.0,1.0,8.6,10.0,1486.9497794623012,0.01
