round,loss,accuracy,f1,dp_epsilon,dp_epsilon_mean,dp_epsilon_max,fit_wall_s,comm_bytes_down,comm_bytes_up,dp_clip_norm,dp_noise_multiplier,dp_target_epsilon,memory_usage_mb,prox_mu
351,4.941497802734375,0.707890625,0.44576328555124933,0.3632851579279504,0.685617017333071,2.6348425797850448,3.0113878258814992,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
352,4.4812822341918945,0.691484375,0.44017029134575175,0.36328515792795035,0.685617017333071,2.6348425797850448,2.954694641048312,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
353,6.353192329406738,0.6215625,0.4059163372529886,0.36328515792795035,0.685617017333071,2.6348425797850448,3.013263597263968,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
354,4.007976531982422,0.7371875,0.45275119908238065,0.36328515792795046,0.685617017333071,2.6348425797850448,3.0380252918658215,105767.99999999999,105767.99999999999,1.0,2.12,10.0,1425.7417111763473,0.01
355,4.02672815322876,0.750390625,0.45875983653996244,0.3632851579279504,0.685617017333071,2.6348425797850448,2.975972584374812,105767.99999999999,105767.99999999999,1.0,2.12,10.0,1425.7417111763475,0.01
356,4.072306156158447,0.747578125,0.4528312648638648,0.36328515792795046,0.6856170173330711,2.6348425797850448,3.022207184535928,105767.99999999999,105767.99999999999,1.0,2.12,10.0,1425.7417111763475,0.01
357,5.112118244171143,0.7338281250000002,0.41995926384642174,0.3632851579279504,0.685617017333071,2.6348425797850448,2.9778647628631556,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
358,3.7146902084350586,0.7764062500000001,0.4582114845248791,0.3632851579279504,0.685617017333071,2.6348425797850448,2.98436329066242,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763475,0.01
359,4.7607197761535645,0.7118749999999999,0.4077024952228379,0.36328515792795035,0.685617017333071,2.6348425797850448,2.997175414724741,105768.0,105768.0,1.0,2.12,10.0,1425.741711176347,0.01
360,4.940505027770996,0.7238281250000002,0.4277724392099465,0.3632851579279504,0.685617017333071,2.6348425797850448,2.9906090276928556,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
361,4.8810811042785645,0.748359375,0.449161312863658,0.36328515792795035,0.685617017333071,2.6348425797850448,2.9583820245684707,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
362,4.328011512756348,0.757890625,0.47133370244428896,0.36328515792795035,0.685617017333071,2.6348425797850448,3.0397311261478968,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763475,0.01
363,5.010927200317383,0.73046875,0.46411793080138275,0.36328515792795035,0.685617017333071,2.6348425797850448,2.9701235564566497,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763475,0.01
364,3.1208863258361816,0.7915624999999998,0.5095264763573502,0.3632851579279504,0.6856170173330711,2.6348425797850448,3.013154695854416,105768.00000000001,105768.00000000001,1.0,2.12,10.0,1425.7417111763473,0.01
365,5.068536758422852,0.7126562500000001,0.4456325658895952,0.3632851579279504,0.685617017333071,2.6348425797850448,3.0140034071490986,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
366,3.181302309036255,0.79953125,0.5151137379591153,0.36328515792795035,0.685617017333071,2.6348425797850448,3.005220064547333,105768.0,105768.0,1.0,2.12,10.0,1425.741711176347,0.01
367,4.54583740234375,0.743046875,0.44703781249001306,0.3632851579279504,0.685617017333071,2.6348425797850448,3.054390902815623,105768.0,105768.0,1.0,2.12,10.0,1425.7417111763473,0.01
